  group,name,province,publish_date,short_bio,title,url
district leader,殷向杰,天津,"（人民网资料 截至2017年11月）
","

			　　殷向杰，男，汉族，1965年12月生，籍贯湖北孝感，出生于天津，全日制大学本科毕业，南开大学管理学博士。",天津市宝坻区委书记,http://ldzl.people.com.cn/dfzlk/front/personPage18576.htm
district leader,张玉卓,天津,"（人民网资料 截至2017年10月）
","

			　　张玉卓，男，汉族，1962年1月生，山东寿光人，1985年5月加入中国共产党，1985年7月参加工作，煤炭科学研究总院北京开采研究所采矿工程专业毕业，研究生学历，北京科技大学工学博士，研究员。",天津市委常委、滨海新区区委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16595.htm
district leader,王洪海,天津,"（人民网资料 截至2017年4月）
","

			　　王洪海，男，汉族，1964年8月生，天津市人，1991年6月加入中国共产党，1983年10月参加工作，市委党校研究生学历，工商管理硕士。天津市委党校管理学专业研究生班，天津大学管理与经济学部高级管理人员工商管理硕士专业。",天津市宁河区委书记,http://ldzl.people.com.cn/dfzlk/front/personPage12075.htm
district leader,蔺雪峰,天津,"（人民网资料 截至2017年10月）
","

			　　蔺雪峰，男，汉族，1966年2月生，河北大城人，2000年5月入党，1987年7月参加工作，大学文化，管理学博士，正高级工程师，高级规划师。",天津市静海区委书记,http://ldzl.people.com.cn/dfzlk/front/personPage12106.htm
district leader,于立军,天津,"（人民网资料 截至2016年12月）
","

			　　于立军，男，汉族，1967年8月出生，辽宁建平人，中共党员，在职研究生学历，硕士学位，研究员。",天津市蓟州区委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16280.htm
district leader,陈春江,天津,"（人民网资料 截至2017年5月）
","

			　　陈春江，男，蒙古族，1971年5月出生，内蒙古科尔沁左翼中旗人，研究生学历，理学博士，1995年6月加入中国共产党，1998年7月参加工作。",天津市和平区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16642.htm
district leader,田金萍,天津,"（人民网资料 截至2017年5月）
","

			　　田金萍，女，汉族，1964年8月生，河北定州人，1994年5月加入中国共产党，1982年12月参加工作，天津市委党校党的学说与党的建设专业研究生班毕业，市委党校研究生学历。",天津市河东区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16755.htm
district leader,姜德志,天津,"（人民网资料 截至2018年5月）
","

			　　姜德志，男，汉族，1964年7月生，天津市人，1985年12月加入中国共产党，1986年7月参加工作，全日制大学、在职研究生学历，管理学博士。",天津市河西区区长,http://ldzl.people.com.cn/dfzlk/front/personPage18837.htm
district leader,孙剑楠,天津,"（人民网资料 截至2017年5月）
","

			　　孙剑楠，男，汉族，1968年9月生，江西高安人，1994年6月加入中国共产党，1991年7月参加工作，全日制大学、在职研究生学历，文学硕士。",天津市南开区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16647.htm
district leader,李新,天津,"（人民网资料 截至2017年5月）
","

			　　李新，男，1971年8月出生，汉族，天津市人，1993年5月加入中国共产党，1994年7月参加工作，中央党校研究生学历，经济学硕士学位。",天津市河北区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16652.htm
district leader,袁家健,天津,"（人民网资料 截至2017年12月）
","

			　　袁家健，男，1971年3月生，汉族，安徽肥东人，1994年6月加入中国共产党，1994年7月参加工作，全日制大学、市委党校研究生学历，哲学学士、法学硕士。",天津市红桥区区长,http://ldzl.people.com.cn/dfzlk/front/personPage18585.htm
district leader,孔德昌,天津,"（人民网资料 截至2017年1月）
","

			　　孔德昌，男，1970年8月生，汉族，山东汶上人，1993年1月加入中国共产党，1994年7月参加工作，管理学博士。",天津市东丽区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16329.htm
district leader,白凤祥,天津,"（人民网资料 截至2018年5月）
","

			　　白凤祥，男，汉族，1972年6月生，天津市人，1993年4月加入中国共产党，1995年8月参加工作，全日制大学学历，公共管理硕士、高级管理人员工商管理硕士。",天津市西青区区长,http://ldzl.people.com.cn/dfzlk/front/personPage18834.htm
district leader,贺亦农,天津,"（人民网资料 截至2018年5月）
","

			　　贺亦农，男，汉族，1965年6月出生，天津市人，天津大学高级管理人员工商管理硕士专业工商管理硕士。1988年12月加入中国共产党，1986年7月参加工作。",天津市津南区区长,http://ldzl.people.com.cn/dfzlk/front/personPage18830.htm
district leader,王宝雨,天津,"（人民网资料  截至2018年5月）
","

			　　王宝雨，男，汉族，1970年6月生，天津市人，1994年5月加入中国共产党，1990年8月参加工作，中央党校研究生学历。",天津市北辰区区长,http://ldzl.people.com.cn/dfzlk/front/personPage18835.htm
district leader,戴东强,天津,"（人民网资料 截至2017年5月）
","

			　　戴东强，男，汉族，1966年9月生，山东省青州市人，1997年6月加入中国共产党，1989年7月参加工作，南开大学电子科学系电子学专业毕业，武汉理工大学管理学博士。",天津市武清区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16746.htm
district leader,毛劲松,天津,"（人民网资料 截至2017年5月）
","

			　　毛劲松，男，汉族，1969年2月生，辽宁法库人，1990年3月加入中国共产党，1990年11月参加工作，全日制大学、在职研究生学历，经济学博士。",天津市宝坻区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16639.htm
district leader,杨茂荣,天津,"（人民网资料 截至2017年5月）
","

			　　杨茂荣，男，1962年5月生，汉族，天津人，1986年6月加入中国共产党，1982年9月参加工作，市委党校研究生文化。",天津市滨海新区区长,http://ldzl.people.com.cn/dfzlk/front/personPage12145.htm
district leader,张伟,天津,"（人民网资料 截至2018年5月）
","

			　　张伟，男，汉族，1967年9月生，天津市人，1989年7月加入中国共产党，1989年7月参加工作，全日制大学学历，高级管理人员工商管理硕士。",天津市宁河区区长,http://ldzl.people.com.cn/dfzlk/front/personPage18831.htm
district leader,张庆恩,天津,"（人民网资料 截至2017年12月）
","

			　　张庆恩，男，汉族，1963年9月生，天津市人，1985年6月加入中国共产党，1983年8月参加工作，中央党校研究生学历。 ",天津市静海区区长,http://ldzl.people.com.cn/dfzlk/front/personPage18474.htm
district leader,廉桂峰,天津,"（人民网资料 截至2017年5月）
","

			　　廉桂峰，男，1964年3月生，天津人，汉族，1988年5月入党，1983年7月参加工作，中央党校研究生班法学理论专业。",天津市蓟州区区长,http://ldzl.people.com.cn/dfzlk/front/personPage16638.htm
top four,王东峰,河北,"（人民网资料 截至2018年1月）
","

			　　王东峰，男，汉族，1958年2月生，陕西西安人，1980年12月入党，1981年7月参加工作，西安交通大学应用经济学专业毕业，在职研究生学历，经济学硕士学位，高级经济师。",河北省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage5388.htm
top four,王东峰,河北,"（人民网资料 截至2018年1月）
","

			　　王东峰，男，汉族，1958年2月生，陕西西安人，1980年12月入党，1981年7月参加工作，西安交通大学应用经济学专业毕业，在职研究生学历，经济学硕士学位，高级经济师。",河北省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage5388.htm
top four,许勤,河北,"（人民网资料 截至2018年1月）
","

			　　许勤，男，汉族，1961年10月生，江苏连云港人，1982年1月入党，1982年7月参加工作，北京理工大学光电工程系光学仪器专业毕业，研究生学历，香港理工大学管理学博士。",河北省委副书记、省长,http://ldzl.people.com.cn/dfzlk/front/personPage4509.htm
top four,叶冬松,河北,"（人民网资料 截至2018年1月）
","

			　　叶冬松，男，汉族，1958年11月生，安徽无为人，1981年6月入党，1977年3月参加工作，南开大学经济研究所政治经济学专业毕业，研究生学历，经济学硕士学位，高级经济师、高级工程师。",河北省政协主席,http://ldzl.people.com.cn/dfzlk/front/personPage4928.htm
party leader,王东峰,河北,"（人民网资料 截至2018年1月）
","

			　　王东峰，男，汉族，1958年2月生，陕西西安人，1980年12月入党，1981年7月参加工作，西安交通大学应用经济学专业毕业，在职研究生学历，经济学硕士学位，高级经济师。",河北省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage5388.htm
party leader,许勤,河北,"（人民网资料 截至2018年1月）
","

			　　许勤，男，汉族，1961年10月生，江苏连云港人，1982年1月入党，1982年7月参加工作，北京理工大学光电工程系光学仪器专业毕业，研究生学历，香港理工大学管理学博士。",河北省委副书记、省长,http://ldzl.people.com.cn/dfzlk/front/personPage4509.htm
party leader,赵一德,河北,"（人民网资料 截至2018年3月）
","

			　　赵一德，男，汉族，1965年2月生，浙江温岭人，1985年1月入党，1983年8月参加工作，浙江省委党校在职研究生学历。",河北省委副书记,http://ldzl.people.com.cn/dfzlk/front/personPage6027.htm
party leader,梁田庚,河北,"（人民网资料 截至2017年10月）
","

			　　梁田庚，男，汉族，1960年5月生，广东茂名人，1983年4月入党，1976年9月参加工作，福建农林大学作物栽培学与耕作学专业毕业，在职研究生学历，农学博士学位，农经师。",河北省委常委、组织部部长,http://ldzl.people.com.cn/dfzlk/front/personPage6458.htm
party leader,袁桐利,河北,"（人民网资料 截至2018年1月）
","

			　　袁桐利，男，汉族，1961年8月生，天津人，1985年12月入党，1980年12月参加工作，中央党校在职研究生班法学理论专业毕业，中央党校在职研究生学历。",河北省委常委、常务副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4079.htm
