group,link,name,province,title
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5697.htm,谭作钧,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4833.htm,李文章,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16204.htm,范继英,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4276.htm,张雷,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16786.htm,廖建宇,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4168.htm,王正谱,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16598.htm,刘焕鑫,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage14867.htm,王边疆,辽宁,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18836.htm,张福海,辽宁,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4276.htm,张雷,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4544.htm,陈绿平,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16514.htm,王大伟,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage14846.htm,崔枫林,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4173.htm,王明玉,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18722.htm,孟庆海,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16128.htm,郝春荣,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18723.htm,李金科,辽宁,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4478.htm,易炼红,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5697.htm,谭作钧,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4169.htm,孙国相,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4158.htm,高宏彬,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage.htm,空缺,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15208.htm,葛海鹰,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4173.htm,王明玉,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15575.htm,赵长富,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5979.htm,裴伟东,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15162.htm,王凤波,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18770.htm,付忠伟,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16008.htm,何焕秋,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4170.htm,蹇彪,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15534.htm,孙轶,辽宁,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15356.htm,姜有为,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16633.htm,谭成旭,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15404.htm,赵爱军,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16820.htm,杨维,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15924.htm,田树槐,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16256.htm,孙志浩,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16130.htm,王德佳,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16025.htm,余功斌,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18600.htm,张成中,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage.htm,空缺,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16128.htm,郝春荣,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18601.htm,李士伟,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18602.htm,高伟,辽宁,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16131.htm,王力威,辽宁,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4984.htm,巴音朝鲁,吉林,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4984.htm,巴音朝鲁,吉林,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6512.htm,景俊海,吉林,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6507.htm,江泽林,吉林,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4984.htm,巴音朝鲁,吉林,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6512.htm,景俊海,吉林,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4177.htm,高广滨,吉林,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4193.htm,张安顺,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4448.htm,王君正,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4178.htm,姜治莹,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16608.htm,陶治国,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15042.htm,胡家福,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16623.htm,王晓萍,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4565.htm,王凯,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4194.htm,李景浩,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15361.htm,苗雨丰,吉林,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6413.htm,吴靖平,吉林,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6413.htm,吴靖平,吉林,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4184.htm,金育辉,吉林,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4315.htm,侯淅珉,吉林,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18689.htm,刘金波,吉林,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18724.htm,李悦,吉林,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18725.htm,朱天舒,吉林,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18726.htm,安立佳,吉林,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4448.htm,王君正,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18756.htm,王庭凯,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16253.htm,韩福春,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12441.htm,王立平,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16220.htm,王志厚,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15119.htm,张志军,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4190.htm,李相国,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12086.htm,庞庆波,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4178.htm,姜治莹,吉林,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16144.htm,刘长龙,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16895.htm,刘非,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18822.htm,郭灵计,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18819.htm,孙弘,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16219.htm,刘化文,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18659.htm,王冰,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12118.htm,王子联,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15419.htm,李明伟,吉林,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16967.htm,金寿浩,吉林,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4886.htm,张庆伟,黑龙江,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4886.htm,张庆伟,黑龙江,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4352.htm,王文涛,黑龙江,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage5724.htm,黄建盛,黑龙江,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4886.htm,张庆伟,黑龙江,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4352.htm,王文涛,黑龙江,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4150.htm,陈海波,黑龙江,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5725.htm,张效廉,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15671.htm,王常松,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5731.htm,李海涛,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15523.htm,李雷,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6257.htm,甘荣坤,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4209.htm,王爱文,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4201.htm,张雨浦,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4211.htm,王兆力,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5050.htm,贾玉梅,黑龙江,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4585.htm,杜和平,黑龙江,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5731.htm,李海涛,黑龙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5050.htm,贾玉梅,黑龙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5736.htm,孙东生,黑龙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16626.htm,毕宝文,黑龙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4433.htm,程志明,黑龙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18700.htm,聂云凌,黑龙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4997.htm,刘忻,黑龙江,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4211.htm,王兆力,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12756.htm,孙珅,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4200.htm,康志文,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4218.htm,张恩亮,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15512.htm,宋宏伟,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4214.htm,韩立华,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4210.htm,高环,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16132.htm,徐建国,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18755.htm,杨廷双,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12785.htm,马志勇,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15510.htm,秦恩亭,黑龙江,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15514.htm,曲敏,黑龙江,书记
